"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 19:27:09.383
ProcessGuid: {8bb50d47-900d-694d-3e03-000000000c00}
ProcessId: 2372
Image: C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.10301.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe
FileVersion: -
Description: -
Product: -
Company: -
OriginalFileName: -
CommandLine: wt.exe 
CurrentDirectory: C:\WINDOWS\system32\
User: WINDOWS11\Yomi
LogonGuid: {8bb50d47-11ef-694d-9e18-020000000000}
LogonId: 0x2189E
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=B24678F13F5DA0B384FABBED53E3C4A4,SHA256=C93512B004AD368992F76142E9718E8B58893D543B0906DC56D8C460AFF20AF1,IMPHASH=BCB2714C87F374338A0EBA63797E97F7
ParentProcessGuid: {8bb50d47-900d-694d-3d03-000000000c00}
ParentProcessId: 3204
ParentImage: C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.10301.0_x64__8wekyb3d8bbwe\wt.exe
ParentCommandLine: ""C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.10301.0_x64__8wekyb3d8bbwe\wt.exe"" 
ParentUser: WINDOWS11\Yomi","1","5",,"4","1","0","-9223372036854775808","2497","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 8:27:09 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 19:27:09.059
ProcessGuid: {8bb50d47-900d-694d-3d03-000000000c00}
ProcessId: 3204
Image: C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.10301.0_x64__8wekyb3d8bbwe\wt.exe
FileVersion: -
Description: -
Product: -
Company: -
OriginalFileName: -
CommandLine: ""C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.10301.0_x64__8wekyb3d8bbwe\wt.exe"" 
CurrentDirectory: C:\WINDOWS\system32\
User: WINDOWS11\Yomi
LogonGuid: {8bb50d47-11ef-694d-9e18-020000000000}
LogonId: 0x2189E
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=C2E5883E22A591C2ED38C3BC68439364,SHA256=67E814F1BFC8B56D2E4996D42782BB84CB265B3B2B6FBD1CC1A7AB1C6A2C1803,IMPHASH=C64340B9DA29D43D7D8F3D5DF7166495
ParentProcessGuid: {8bb50d47-1284-694d-8a00-000000000c00}
ParentProcessId: 2028
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\WINDOWS\Explorer.EXE
ParentUser: WINDOWS11\Yomi","1","5",,"4","1","0","-9223372036854775808","2496","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 8:27:09 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 19:27:07.150
ProcessGuid: {8bb50d47-900b-694d-3c03-000000000c00}
ProcessId: 4960
Image: C:\Windows\System32\ctfmon.exe
FileVersion: 10.0.26100.3624 (WinBuild.160101.0800)
Description: CTF Loader
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: CTFMON.EXE
CommandLine: /QuitInfo:00000000000002AC;00000000000002B0; 
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-11d7-694d-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: MD5=A3E50EF69038B3415A4D75820255A301,SHA256=F219F0975E70935D0BD4898BC568B146603C1D2E07ECE027F5E5B5E4EAD203D5,IMPHASH=B539389D4BE1DD68C8213A539FEB41FB
ParentProcessGuid: {8bb50d47-11e9-694d-2a00-000000000c00}
ParentProcessId: 2100
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TextInputManagementService
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","2495","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 8:27:07 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 19:27:05.799
ProcessGuid: {8bb50d47-9009-694d-3a03-000000000c00}
ProcessId: 7892
Image: C:\Windows\System32\consent.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Consent UI for administrative applications
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: consent.exe
CommandLine: consent.exe 4716 790 00000204281325F0
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-11d7-694d-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: MD5=8F1030C2603C82AB323BC03EAA5532AE,SHA256=9D80B4D956E8CD9E5C7FA9B083388DD32A15499D36CF81A2B01CC90608C69857,IMPHASH=531C24016A9A724FCB7E13BB0875666D
ParentProcessGuid: {8bb50d47-128e-694d-8d00-000000000c00}
ParentProcessId: 4716
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Appinfo
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","2494","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 8:27:05 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 19:27:03.945
ProcessGuid: {8bb50d47-9007-694d-3903-000000000c00}
ProcessId: 3928
Image: C:\Windows\System32\smartscreen.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Windows Defender SmartScreen
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: smartscreen.exe
CommandLine: C:\Windows\System32\smartscreen.exe -Embedding
CurrentDirectory: C:\WINDOWS\system32\
User: WINDOWS11\Yomi
LogonGuid: {8bb50d47-11ef-694d-0419-020000000000}
LogonId: 0x21904
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=032D6D9E18A3CB24B70111593C2D0180,SHA256=045BFD198B5B7559819F3EC3392C533C875BCDEB89055D5E37CAB566C8FA4174,IMPHASH=C84171DF6E7F087EA4E625CCCE2AB167
ParentProcessGuid: {8bb50d47-11db-694d-0f00-000000000c00}
ParentProcessId: 560
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","2493","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 8:27:03 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 19:20:00.337
ProcessGuid: {8bb50d47-8e60-694d-3403-000000000c00}
ProcessId: 7792
Image: C:\Windows\System32\dmclient.exe
FileVersion: 10.0.26100.3624 (WinBuild.160101.0800)
Description: Microsoft Feedback SIUF Deployment Manager Client
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: dmclient.exe
CommandLine: ""C:\WINDOWS\system32\dmclient.exe"" utcwnf
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-11d7-694d-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=ADE2D804514A7ADC1793FDE0DB3E2D7B,SHA256=B7E299313494360EA4A147FEAD786939E443850B0910421DA7F1A2F186A37445,IMPHASH=BE4CDFB4F5176337C6B65F6C57146EC5
ParentProcessGuid: {8bb50d47-11e0-694d-1c00-000000000c00}
ParentProcessId: 1424
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","2492","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 8:20:00 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 19:15:48.809
ProcessGuid: {8bb50d47-8d64-694d-3203-000000000c00}
ProcessId: 9588
Image: C:\Windows\System32\appidcertstorecheck.exe
FileVersion: 10.0.26100.3037 (WinBuild.160101.0800)
Description: AppID Certificate Store Verification Task
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: AppIDCertstoreCheck.exe
CommandLine: ""C:\WINDOWS\system32\appidcertstorecheck.exe""
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\LOCAL SERVICE
LogonGuid: {8bb50d47-11df-694d-e503-000000000000}
LogonId: 0x3E5
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=B14AE123FE8C9391063FCA6A27E80B1C,SHA256=442A6A8546B9B2EE4159760B04E8FD33E6F3310C92C66709C27AFA47C8653808,IMPHASH=5472981C962523EC2271513DBA5F1CCC
ParentProcessGuid: {8bb50d47-11e0-694d-1c00-000000000c00}
ParentProcessId: 1424
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","2491","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 8:15:48 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Network connection detected:
RuleName: Usermode
UtcTime: 2025-12-25 16:19:35.671
ProcessGuid: {8bb50d47-1307-694d-ea00-000000000c00}
ProcessId: 2512
Image: C:\Users\Yomi\AppData\Local\Microsoft\OneDrive\OneDrive.exe
User: WINDOWS11\Yomi
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.0.2.15
SourceHostname: Windows11
SourcePort: 49703
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 20.189.173.15
DestinationHostname: -
DestinationPort: 443
DestinationPortName: https","3","5",,"4","3","0","-9223372036854775808","2490","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4136","Windows11","S-1-5-18","12/25/2025 8:15:02 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 19:14:17.083
ProcessGuid: {8bb50d47-8d09-694d-2c03-000000000c00}
ProcessId: 7624
Image: C:\Windows\System32\wermgr.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Windows Problem Reporting
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: WerMgr
CommandLine: ""C:\WINDOWS\system32\wermgr.exe"" -upload
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-11d7-694d-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=7A8EA86F4C769DB46BD9554EC8277065,SHA256=1625290EF1DFF2082BCA7D3995A1ACD20BA641B7277DB30659CCC8D3094C4B87,IMPHASH=AB300DEDE19E5162BAE0307BEBC2C7FE
ParentProcessGuid: {8bb50d47-11e0-694d-1c00-000000000c00}
ParentProcessId: 1424
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","2489","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 8:14:17 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2025-12-25 19:13:53.398
ProcessGuid: {8bb50d47-131d-694d-3101-000000000c00}
ProcessId: 4612
Image: C:\WINDOWS\system32\mmc.exe
TargetObject: HKU\S-1-5-21-116772387-2583172374-3284080429-1000\Software\Microsoft\Windows\CurrentVersion\Shell Extensions\Cached\{E88DCCE0-B7B3-11D1-A9F0-00AA0060FA31} {000214E6-0000-0000-C000-000000000046} 0xFFFF
Details: Binary Data
User: WINDOWS11\Yomi","13","2",,"4","13","0","-9223372036854775808","2488","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 8:13:53 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 19:11:49.953
ProcessGuid: {8bb50d47-8c75-694d-2503-000000000c00}
ProcessId: 3928
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\WINDOWS\System32\svchost.exe -k CameraMonitor
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-11d7-694d-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=7B88D0896FBF43469A9959D59824A514,SHA256=53A39B900E3BFBF384ACD13F0FC2329FA8D42B61E993D8ED5ADF3A1428005D26,IMPHASH=DE43BD45CC98C143357416C7519ECCFD
ParentProcessGuid: {8bb50d47-11d4-694d-0b00-000000000c00}
ParentProcessId: 856
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\WINDOWS\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","2487","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 8:11:49 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 19:11:16.376
ProcessGuid: {8bb50d47-8c54-694d-2303-000000000c00}
ProcessId: 5068
Image: C:\Windows\System32\taskhostw.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Host Process for Windows Tasks
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: taskhostw.exe
CommandLine: taskhostw.exe
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-11d7-694d-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=AD050ED052AFF11737AE0A25AED89799,SHA256=818C6876E1028AB2B94E45B3CC45102CD83204803537D94263A9B7A6B6583D4B,IMPHASH=2196268E7A2880E3ADC74481297D0C4B
ParentProcessGuid: {8bb50d47-11e0-694d-1c00-000000000c00}
ParentProcessId: 1424
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","2486","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 8:11:16 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 19:08:51.475
ProcessGuid: {8bb50d47-8bc3-694d-2103-000000000c00}
ProcessId: 2488
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s NetSetupSvc
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-11d7-694d-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=7B88D0896FBF43469A9959D59824A514,SHA256=53A39B900E3BFBF384ACD13F0FC2329FA8D42B61E993D8ED5ADF3A1428005D26,IMPHASH=DE43BD45CC98C143357416C7519ECCFD
ParentProcessGuid: {8bb50d47-11d4-694d-0b00-000000000c00}
ParentProcessId: 856
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\WINDOWS\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","2485","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 8:08:51 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 19:08:50.638
ProcessGuid: {8bb50d47-8bc2-694d-2003-000000000c00}
ProcessId: 8620
Image: C:\Windows\System32\taskhostw.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Host Process for Windows Tasks
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: taskhostw.exe
CommandLine: taskhostw.exe ""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /c
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-11d7-694d-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=AD050ED052AFF11737AE0A25AED89799,SHA256=818C6876E1028AB2B94E45B3CC45102CD83204803537D94263A9B7A6B6583D4B,IMPHASH=2196268E7A2880E3ADC74481297D0C4B
ParentProcessGuid: {8bb50d47-11e0-694d-1c00-000000000c00}
ParentProcessId: 1424
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","2484","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 8:08:50 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 18:48:13.674
ProcessGuid: {8bb50d47-86ed-694d-1e03-000000000c00}
ProcessId: 4244
Image: C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.5074_none_a5532eb7772ad4c4\TiWorker.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Windows Modules Installer Worker
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: TiWorker.exe
CommandLine: C:\WINDOWS\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.5074_none_a5532eb7772ad4c4\TiWorker.exe -Embedding
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-11d7-694d-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=B0E2857EE9C2C9BF7238E4DFE3C97139,SHA256=83E44E2BF7DA29A6A5237C521F031B8E6B0E40CABAAFC433E7CAA39F317B454E,IMPHASH=3A3C1E80AF5AB810A6334FCC3C8E3FDF
ParentProcessGuid: {8bb50d47-11db-694d-0f00-000000000c00}
ParentProcessId: 560
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","2483","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 7:48:13 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 18:48:13.587
ProcessGuid: {8bb50d47-86ed-694d-1d03-000000000c00}
ProcessId: 3900
Image: C:\Windows\servicing\TrustedInstaller.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Windows Modules Installer
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: TrustedInstaller.exe
CommandLine: C:\WINDOWS\servicing\TrustedInstaller.exe
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-11d7-694d-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=AE4442013F290315E046DBF9E6F9803A,SHA256=1889C5BC1CEEF3554B3408F9BDD9B50CF0DAC4CC84AE96E4D7B72F3043557875,IMPHASH=5E159CE7599ACD6CA7EC3122186D5DBC
ParentProcessGuid: {8bb50d47-11d4-694d-0b00-000000000c00}
ParentProcessId: 856
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\WINDOWS\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","2482","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 7:48:13 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: Context,DeviceConnectedOrUpdated
EventType: SetValue
UtcTime: 2025-12-25 18:47:18.763
ProcessGuid: {8bb50d47-86b6-694d-1a03-000000000c00}
ProcessId: 10080
Image: C:\WINDOWS\System32\sdbinst.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\msimain.sdb\01DA54B25CE0D000.msimain.sdb\FriendlyName
Details: Microsoft System Installer Compatibility Database
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","2481","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 7:47:18 PM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
